【正解】: 1 | 【予測】: 4 (3.942133) | OOV: 0/12 | 【本文】: It does not work. I have tried it a number of times.
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: love it
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: love it
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: love it
【正解】: 5 | 【予測】: 4 (4.0756416) | OOV: 0/2 | 【本文】: very good
【正解】: 3 | 【予測】: 4 (3.5143845) | OOV: 0/1 | 【本文】: okay
【正解】: 3 | 【予測】: 4 (3.5143845) | OOV: 0/1 | 【本文】: okay
【正解】: 3 | 【予測】: 4 (3.5143845) | OOV: 0/1 | 【本文】: okay
【正解】: 4 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: good
【正解】: 5 | 【予測】: 4 (4.0756416) | OOV: 0/2 | 【本文】: very good
【正解】: 3 | 【予測】: 4 (3.5143845) | OOV: 0/1 | 【本文】: okay
【正解】: 2 | 【予測】: 4 (3.7444644) | OOV: 0/2 | 【本文】: its ok
【正解】: 5 | 【予測】: 4 (4.173278) | OOV: 0/3 | 【本文】: Love this game
【正解】: 5 | 【予測】: 4 (3.7826192) | OOV: 0/2 | 【本文】: Great product!!
【正解】: 5 | 【予測】: 4 (3.8027816) | OOV: 0/1 | 【本文】: Fun
【正解】: 5 | 【予測】: 4 (3.8027816) | OOV: 0/1 | 【本文】: Fun
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: good
【正解】: 4 | 【予測】: 4 (3.7780375) | OOV: 0/6 | 【本文】: I wish it had more levels
【正解】: 5 | 【予測】: 4 (3.5305266) | OOV: 0/4 | 【本文】: Love these Word Puzzles....:)
【正解】: 5 | 【予測】: 4 (3.5240304) | OOV: 0/4 | 【本文】: No charge on Prime
【正解】: 5 | 【予測】: 4 (3.8196385) | OOV: 0/12 | 【本文】: Glad to be able to have this app at no additional cost.
【正解】: 4 | 【予測】: 4 (4.075966) | OOV: 0/2 | 【本文】: Great fun
【正解】: 5 | 【予測】: 4 (3.8831196) | OOV: 0/5 | 【本文】: easy and quick no problems!!!!
【正解】: 5 | 【予測】: 4 (4.101617) | OOV: 0/3 | 【本文】: We enjoyed it
【正解】: 5 | 【予測】: 4 (3.7055237) | OOV: 0/5 | 【本文】: I love everything about amazon
【正解】: 4 | 【予測】: 4 (4.1161118) | OOV: 0/11 | 【本文】: This game is fun and can be challenging. I like it
【正解】: 5 | 【予測】: 4 (4.0559826) | OOV: 0/4 | 【本文】: listen all the time
【正解】: 5 | 【予測】: 4 (3.9988909) | OOV: 0/5 | 【本文】: you will like this one!
【正解】: 5 | 【予測】: 4 (3.5414793) | OOV: 0/23 | 【本文】: It is a great app and easy to use. Everything is free and you get points that can be used to skip adds.
【正解】: 1 | 【予測】: 4 (3.881973) | OOV: 0/22 | 【本文】: if it was like draw something it would be better and it is worst than watching an opera show for 8 hours
【正解】: 5 | 【予測】: 4 (4.15602) | OOV: 0/2 | 【本文】: Great game
【正解】: 5 | 【予測】: 4 (3.832695) | OOV: 0/13 | 【本文】: I love that I wish I could make that my dream come true
【正解】: 1 | 【予測】: 3 (3.0917861) | OOV: 0/18 | 【本文】: I keep getting a black screen all the time and my mod want be put in minecraft pe
【正解】: 5 | 【予測】: 4 (4.0210867) | OOV: 0/23 | 【本文】: this app has been the easiest to download and install and to use. When it was developed, they knew what they were doing!!
【正解】: 5 | 【予測】: 4 (3.7863538) | OOV: 0/1 | 【本文】: Everything
【正解】: 1 | 【予測】: 4 (3.9908783) | OOV: 0/3 | 【本文】: Does not work
【正解】: 1 | 【予測】: 4 (4.0496197) | OOV: 0/3 | 【本文】: Waste of time
【正解】: 1 | 【予測】: 4 (3.8483846) | OOV: 0/2 | 【本文】: Nothing useful.
【正解】: 5 | 【予測】: 4 (3.7840724) | OOV: 0/15 | 【本文】: I run this on my Fire and am very pleased with the accuracy and features.
【正解】: 4 | 【予測】: 4 (4.114711) | OOV: 0/27 | 【本文】: Im stuck on the second level and can not figure it out, it was fun doing the first level, took me a bit but I got it
【正解】: 5 | 【予測】: 4 (3.6916554) | OOV: 0/21 | 【本文】: my 5 year old had to teach me how to play this, but he loves it and thats all that matters
【正解】: 5 | 【予測】: 4 (3.9702022) | OOV: 0/4 | 【本文】: Great app, good job
【正解】: 5 | 【予測】: 4 (3.8027816) | OOV: 0/1 | 【本文】: fun
【正解】: 5 | 【予測】: 4 (3.8027816) | OOV: 0/1 | 【本文】: fun
【正解】: 5 | 【予測】: 4 (3.8027816) | OOV: 0/1 | 【本文】: fun
【正解】: 5 | 【予測】: 4 (3.94432) | OOV: 0/4 | 【本文】: very easy to use
【正解】: 5 | 【予測】: 4 (4.056157) | OOV: 0/20 | 【本文】: This has so many levels and they are fun to do I am hooked and play this all the time.
【正解】: 1 | 【予測】: 4 (4.087616) | OOV: 0/36 | 【本文】: I used to love this game till it updated. I loved it becomes you could unlock any car you want on any track. Now you have to unlock the cars and tracks. Lost all the fun.
【正解】: 5 | 【予測】: 4 (3.9444437) | OOV: 0/23 | 【本文】: This game has reached a level in a gun app I have never seen before. It is nice and really easy to use
【正解】: 5 | 【予測】: 3 (3.3965507) | OOV: 0/2 | 【本文】: Great selections
【正解】: 5 | 【予測】: 4 (3.7382333) | OOV: 0/16 | 【本文】: Always play for the dogs when we leave the house or background when we are entertaining.
【正解】: 5 | 【予測】: 4 (3.84292) | OOV: 0/21 | 【本文】: fun bingo. enjoyed this one. it gives you lots of bingo credits to begin with and a lot for a win.
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: Love it
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: Love it
【正解】: 5 | 【予測】: 4 (4.1305056) | OOV: 0/2 | 【本文】: Love i
【正解】: 5 | 【予測】: 4 (4.0956306) | OOV: 0/3 | 【本文】: Husband loves it
【正解】: 5 | 【予測】: 4 (4.094882) | OOV: 0/3 | 【本文】: Son loves it
【正解】: 5 | 【予測】: 4 (3.973957) | OOV: 0/10 | 【本文】: Nice interactive games to play with the family or friends.
【正解】: 4 | 【予測】: 4 (3.7907228) | OOV: 0/17 | 【本文】: I have trouble getting the puzzle to open but once it is it is okay. Pretty pictures
【正解】: 4 | 【予測】: 4 (4.0059032) | OOV: 0/6 | 【本文】: Vivid pictures. Fun when mixed up
【正解】: 5 | 【予測】: 4 (3.5186315) | OOV: 0/7 | 【本文】: I like the pictures on the blocks
【正解】: 5 | 【予測】: 4 (4.115814) | OOV: 0/51 | 【本文】: I went from using the 2008 free version of Quick Books when I started doing business now after 6 years I upgraded my software and life just got a whole lot easier! I love all the new items that I can use and it has such a professional look to it.
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: Love it
【正解】: 4 | 【予測】: 4 (4.110846) | OOV: 0/55 | 【本文】: The download went fine, but I am a little disappointed in this version because it does not include some of the features I am used to having in earlier versions. But I needed this kind of capability on my new laptop and the older versions are no longer available so this will have to do.
【正解】: 5 | 【予測】: 4 (4.15602) | OOV: 0/2 | 【本文】: Great game!
【正解】: 4 | 【予測】: 3 (3.4260309) | OOV: 0/1 | 【本文】: Challenging.
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: Love it!!!!
【正解】: 5 | 【予測】: 4 (3.8415856) | OOV: 0/2 | 【本文】: My phone
【正解】: 5 | 【予測】: 3 (3.4759493) | OOV: 0/1 | 【本文】: ok
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: Love it!
【正解】: 5 | 【予測】: 4 (3.94432) | OOV: 0/4 | 【本文】: Very easy to use.
【正解】: 5 | 【予測】: 4 (3.6933677) | OOV: 0/22 | 【本文】: Always have an alarm clock, because I always have my phone. Easy to setup. Downloaded easy. Would recommend. Plus gives instant weather.
【正解】: 1 | 【予測】: 4 (4.1307826) | OOV: 0/4 | 【本文】: Not work for me
【正解】: 1 | 【予測】: 4 (3.9743433) | OOV: 0/2 | 【本文】: Not work
【正解】: 5 | 【予測】: 4 (3.8774958) | OOV: 0/8 | 【本文】: Is nice see to many videos and movies
【正解】: 4 | 【予測】: 4 (4.0543585) | OOV: 0/6 | 【本文】: Nice game for passing the time.
【正解】: 4 | 【予測】: 4 (4.1339755) | OOV: 0/6 | 【本文】: The update did nothing to me!
【正解】: 5 | 【予測】: 3 (3.4759493) | OOV: 0/1 | 【本文】: Ok
【正解】: 5 | 【予測】: 4 (4.116335) | OOV: 0/3 | 【本文】: I love it
【正解】: 3 | 【予測】: 4 (3.7595744) | OOV: 0/2 | 【本文】: No opinion
【正解】: 3 | 【予測】: 4 (3.7595744) | OOV: 0/2 | 【本文】: No opinion
【正解】: 3 | 【予測】: 4 (3.7595744) | OOV: 0/2 | 【本文】: No opinion
【正解】: 2 | 【予測】: 4 (3.7595744) | OOV: 0/2 | 【本文】: No opinion
【正解】: 3 | 【予測】: 4 (3.7595744) | OOV: 0/2 | 【本文】: No opinion
【正解】: 4 | 【予測】: 4 (4.17428) | OOV: 0/4 | 【本文】: LOVE PLAYING THIS GAME
【正解】: 5 | 【予測】: 4 (3.9381986) | OOV: 0/22 | 【本文】: I love the fact that I can use my kindle as a remote and it works great. This was a brilliant idea.
【正解】: 5 | 【予測】: 4 (4.014182) | OOV: 0/21 | 【本文】: Love it. Downloading was simple, and had step by step instructions. I had no problems with compatibility or anything. Works great!
【正解】: 5 | 【予測】: 4 (3.7453008) | OOV: 0/2 | 【本文】: Love YouTube
【正解】: 1 | 【予測】: 4 (3.9461424) | OOV: 0/79 | 【本文】: My friend had recently purchased a GOOD Keep Calm and Carry On Generator app, so I purchased this one thinking it was the same one. There is only one screen, and you can only change the background color, not the scenery in the back. There is not much to do, you can not customize the symbols at the top, and the choices are very limited. I would not recommend this app, unless you want to waste your life away.
【正解】: 4 | 【予測】: 4 (3.7160392) | OOV: 0/27 | 【本文】: other games get so stupid with their picture combinations that I just quit. this one is really fun. I like it better than the 4 in 1
【正解】: 5 | 【予測】: 4 (4.1149955) | OOV: 0/3 | 【本文】: I like it...
【正解】: 5 | 【予測】: 4 (4.0940123) | OOV: 0/7 | 【本文】: I love word games and this fun.
【正解】: 2 | 【予測】: 4 (3.735094) | OOV: 0/8 | 【本文】: Had to delete kept getting an error message
【正解】: 3 | 【予測】: 4 (3.7817452) | OOV: 0/10 | 【本文】: I wish it was in English. Just my own opinion
【正解】: 1 | 【予測】: 4 (3.578771) | OOV: 0/22 | 【本文】: Never could get to open on my PC even though the download I received is for the PC according to the description.
【正解】: 5 | 【予測】: 4 (4.1269965) | OOV: 0/8 | 【本文】: My husband likes this rather than any games
【正解】: 5 | 【予測】: 4 (3.8619816) | OOV: 0/7 | 【本文】: So far no issues with the app.
【正解】: 5 | 【予測】: 4 (3.9419043) | OOV: 0/27 | 【本文】: Great selection of sounds. My daughter loves picking her sleep sound for each evening. The timer is perfect too since there is a wide variety of times
【正解】: 4 | 【予測】: 4 (3.979891) | OOV: 0/14 | 【本文】: You should let us be able to race each other it would be amazing
【正解】: 5 | 【予測】: 4 (3.5913026) | OOV: 0/21 | 【本文】: Very easy to install and allowed 2 computers to cover. I would get it again in the future for my computers
【正解】: 3 | 【予測】: 4 (3.9901445) | OOV: 0/27 | 【本文】: Fun for kids it was fun the the the the the the the the the the the the the a a a a a a a a
【正解】: 5 | 【予測】: 4 (3.8956544) | OOV: 0/8 | 【本文】: I love this app it it so awesome
【正解】: 5 | 【予測】: 4 (4.099343) | OOV: 0/5 | 【本文】: This game is so fun
【正解】: 5 | 【予測】: 4 (3.9767373) | OOV: 0/6 | 【本文】: Downloaded onto amazon fire. Works well
【正解】: 5 | 【予測】: 4 (4.0796747) | OOV: 0/6 | 【本文】: I love all candy crush games.
【正解】: 5 | 【予測】: 4 (3.9850173) | OOV: 0/16 | 【本文】: My son downloaded this game on his amazon fire. I enjoy playing the game as well.
【正解】: 5 | 【予測】: 4 (4.011765) | OOV: 0/8 | 【本文】: An awesome game with alot of cool stuff
【正解】: 5 | 【予測】: 4 (4.1482167) | OOV: 0/2 | 【本文】: Cool game!
【正解】: 5 | 【予測】: 3 (3.3984928) | OOV: 0/6 | 【本文】: fun to play on my kindle
【正解】: 5 | 【予測】: 3 (3.3984928) | OOV: 0/6 | 【本文】: fun to play on my kindle
【正解】: 5 | 【予測】: 3 (3.3984928) | OOV: 0/6 | 【本文】: fun to play on my kindle
【正解】: 5 | 【予測】: 3 (3.3984928) | OOV: 0/6 | 【本文】: fun to play on my kindle
【正解】: 5 | 【予測】: 4 (3.7670765) | OOV: 0/6 | 【本文】: Fun game with just enough challenge.
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: love it
【正解】: 5 | 【予測】: 4 (3.9949088) | OOV: 0/5 | 【本文】: Keep up the good work.
【正解】: 5 | 【予測】: 4 (4.1784277) | OOV: 0/3 | 【本文】: Very fun game
【正解】: 5 | 【予測】: 4 (3.6038308) | OOV: 0/13 | 【本文】: I love this game and how you have to keep your village alive.
【正解】: 5 | 【予測】: 4 (4.1235905) | OOV: 0/7 | 【本文】: He gives you gifts and there games
【正解】: 5 | 【予測】: 4 (4.1222553) | OOV: 0/8 | 【本文】: If you like dragons you should get it
【正解】: 5 | 【予測】: 4 (3.9906902) | OOV: 0/5 | 【本文】: Better than the first one
【正解】: 4 | 【予測】: 4 (4.0415516) | OOV: 0/14 | 【本文】: Just like the console game to me. Takes a long time to get money
【正解】: 5 | 【予測】: 4 (3.9168777) | OOV: 0/5 | 【本文】: Great place to get ideas
【正解】: 5 | 【予測】: 4 (3.8027816) | OOV: 0/1 | 【本文】: Fun!!
【正解】: 5 | 【予測】: 3 (3.4260309) | OOV: 0/1 | 【本文】: Challenging
【正解】: 1 | 【予測】: 4 (3.9910161) | OOV: 0/3 | 【本文】: Did not work
【正解】: 3 | 【予測】: 4 (3.7433496) | OOV: 0/11 | 【本文】: Got the app because it had cats, otherwise not very entertaining
【正解】: 1 | 【予測】: 3 (3.4978952) | OOV: 0/5 | 【本文】: Program made the kindle crash
【正解】: 4 | 【予測】: 4 (3.8213575) | OOV: 0/3 | 【本文】: It is funny
【正解】: 3 | 【予測】: 4 (3.5376568) | OOV: 0/3 | 【本文】: It was confusing
【正解】: 4 | 【予測】: 4 (3.505105) | OOV: 0/20 | 【本文】: I love episode and how you get to choose your story but it takes to long to get more passes.
【正解】: 5 | 【予測】: 4 (4.118546) | OOV: 0/9 | 【本文】: Have been playing this for sometime really enjoy it.
【正解】: 5 | 【予測】: 4 (3.8016646) | OOV: 0/3 | 【本文】: Enjoying the action
【正解】: 5 | 【予測】: 4 (3.8215308) | OOV: 0/14 | 【本文】: The app is easy to use and has many older shows and seasons available.
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: Love it
【正解】: 1 | 【予測】: 4 (3.7393556) | OOV: 0/9 | 【本文】: Program did not work, no color by number numbers.
【正解】: 5 | 【予測】: 3 (3.4676538) | OOV: 0/26 | 【本文】: This game is so much fun! The only thing I wish they would do is give you the option to use your coins to get chips
【正解】: 5 | 【予測】: 3 (3.2705984) | OOV: 0/23 | 【本文】: This app is fun and it makes you use your brain more than you should but very fun. Enjoy yourself and God bless
【正解】: 5 | 【予測】: 4 (4.166582) | OOV: 0/3 | 【本文】: Enjoy the game!
【正解】: 5 | 【予測】: 4 (4.15602) | OOV: 0/2 | 【本文】: Great game
【正解】: 5 | 【予測】: 4 (3.5592375) | OOV: 0/19 | 【本文】: I love it. It takes some time getting used to, but I love not having an expensive cable bill..
【正解】: 1 | 【予測】: 4 (3.9920897) | OOV: 0/15 | 【本文】: We need the Real California Lottery to check our daily numbers this does not work...
【正解】: 5 | 【予測】: 3 (3.3153095) | OOV: 0/2 | 【本文】: A blessing.
【正解】: 1 | 【予測】: 4 (3.8587315) | OOV: 0/3 | 【本文】: Did not order
【正解】: 5 | 【予測】: 4 (4.162384) | OOV: 0/6 | 【本文】: This is a very funny game
