【正解】: 1 | 【予測】: 4 (4.0838146) | OOV: 0/12 | 【本文】: It does not work. I have tried it a number of times.
【正解】: 4 | 【予測】: 4 (3.9698086) | OOV: 0/16 | 【本文】: This was a fun strategic game. I like puzzles and mystery and this game is both.
【正解】: 5 | 【予測】: 4 (4.223822) | OOV: 0/11 | 【本文】: This game is so fun except it crashes all the time!
【正解】: 1 | 【予測】: 4 (3.7123904) | OOV: 0/7 | 【本文】: Will not let me join any worlds
【正解】: 4 | 【予測】: 4 (3.818038) | OOV: 0/7 | 【本文】: Fun for seniors to exercise the brain.
【正解】: 4 | 【予測】: 4 (3.8180406) | OOV: 0/10 | 【本文】: Good game for us older folks to exercise the brain
【正解】: 4 | 【予測】: 4 (4.103812) | OOV: 0/25 | 【本文】: Great game. Not too easy, but not too hard either. Only wish it had more info on how gain points. Great for killing time though.
【正解】: 5 | 【予測】: 4 (4.153519) | OOV: 0/15 | 【本文】: I like seeing what books I have and if I have read them or not.
【正解】: 5 | 【予測】: 4 (3.9720483) | OOV: 0/10 | 【本文】: I think this app works well for me. User friendly.
【正解】: 4 | 【予測】: 4 (3.5347629) | OOV: 0/21 | 【本文】: was looking for this game for my PC for when I am not able to connect to the internet at hotels
【正解】: 5 | 【予測】: 4 (3.9539447) | OOV: 0/9 | 【本文】: I depend on it each day for weather information.
【正解】: 4 | 【予測】: 4 (3.895854) | OOV: 0/32 | 【本文】: I would like to news to be even more local than it is. I like to use this app to keep up with what is happening in my area of the state.
【正解】: 5 | 【予測】: 4 (4.112753) | OOV: 0/27 | 【本文】: I love that anytime I am feeling stressed or overwhelmed all I have to do is go to this app and it helps to calm me down.
【正解】: 5 | 【予測】: 4 (4.260823) | OOV: 0/4 | 【本文】: Works fast love it
【正解】: 5 | 【予測】: 4 (3.9775171) | OOV: 0/6 | 【本文】: I like it a lot thanks
【正解】: 4 | 【予測】: 4 (4.073471) | OOV: 0/8 | 【本文】: normal amounts of ads, but it is free
【正解】: 5 | 【予測】: 4 (4.0319185) | OOV: 0/19 | 【本文】: It work pretty well. The movie selection is not big but they shift their movies often. Pretty good app.
【正解】: 5 | 【予測】: 4 (4.0472717) | OOV: 0/4 | 【本文】: quick and to use
【正解】: 1 | 【予測】: 4 (4.0707493) | OOV: 0/9 | 【本文】: This product will not give me access to watch
【正解】: 5 | 【予測】: 4 (4.2706566) | OOV: 0/4 | 【本文】: They are just fun!
【正解】: 1 | 【予測】: 4 (4.2375336) | OOV: 0/7 | 【本文】: I was never able to download it.
【正解】: 5 | 【予測】: 4 (4.3307276) | OOV: 0/4 | 【本文】: Enjoy playing this game.
【正解】: 5 | 【予測】: 4 (4.16957) | OOV: 0/8 | 【本文】: This was easy to install and worked great!
【正解】: 1 | 【予測】: 4 (3.947095) | OOV: 0/9 | 【本文】: 1 star because I could not use the site.
【正解】: 5 | 【予測】: 4 (3.7017775) | OOV: 0/36 | 【本文】: This was used when a sports event went over time and the network had to go to scheduled programming. Quickly, I downloaded the app, it installed and I was watching the rest of the match. Fabulous!
【正解】: 5 | 【予測】: 4 (4.2617893) | OOV: 0/27 | 【本文】: Looks and works like my TV app. Now I can watch movies just about anywhere I go that I have a Wi-Fi connection. I just love it!
【正解】: 5 | 【予測】: 4 (3.8397563) | OOV: 0/11 | 【本文】: Love playing the game, at times becomes frustrating, but good challenging
【正解】: 1 | 【予測】: 4 (4.25335) | OOV: 0/6 | 【本文】: never played, got rid of it
【正解】: 5 | 【予測】: 4 (3.6177971) | OOV: 0/22 | 【本文】: this is a great and fast moving game. will certainly go a long way to keeping my three remaining brain cells sharp
【正解】: 1 | 【予測】: 4 (4.3287697) | OOV: 0/48 | 【本文】: There seems to be ads after every level. And the ads open your Web Browser. So you play a game, see an ad and your web browser opens, trying to get you to buy a different game. That is not ok for me, so I deleted this game.
【正解】: 5 | 【予測】: 4 (3.977481) | OOV: 0/13 | 【本文】: Excellent! So very relaxing. Much better than playing with a deck of cards.
【正解】: 5 | 【予測】: 4 (4.0749483) | OOV: 0/8 | 【本文】: Awesome app I use just about every night
【正解】: 5 | 【予測】: 4 (3.6434186) | OOV: 0/8 | 【本文】: Great game to share with friends or strangers!
【正解】: 2 | 【予測】: 4 (4.2979803) | OOV: 0/5 | 【本文】: Not the best bingo game
【正解】: 5 | 【予測】: 4 (3.9556246) | OOV: 0/5 | 【本文】: Best bingo on the web!
【正解】: 4 | 【予測】: 4 (4.234683) | OOV: 0/7 | 【本文】: basic but what else do you need
【正解】: 5 | 【予測】: 4 (4.242629) | OOV: 0/23 | 【本文】: Its a very simple app, I would think my two year old would tire of it quickly but so far he loves it..
【正解】: 5 | 【予測】: 4 (4.092885) | OOV: 0/9 | 【本文】: A fun way to have little ones play music
【正解】: 5 | 【予測】: 4 (4.2556267) | OOV: 0/22 | 【本文】: Enjoy playing this game, it keeps your mind occupied and you feel so good when you pass a level lots of fun
【正解】: 4 | 【予測】: 4 (4.1994553) | OOV: 0/22 | 【本文】: Like the choice of match 3. But, the story is a bit long, I tend to click through without reading it all.
【正解】: 5 | 【予測】: 4 (4.246922) | OOV: 0/33 | 【本文】: Great hidden object game. I especially enjoy the quests, keep them coming! The graphics are beautiful and the scenes range from challenging to extremely challenging. Recommend to anyone who enjoys hidden object games.
【正解】: 5 | 【予測】: 4 (3.9870832) | OOV: 0/5 | 【本文】: Helps me learn to focus.
【正解】: 3 | 【予測】: 4 (3.613935) | OOV: 0/9 | 【本文】: very limited movies added when you use the favorites
【正解】: 5 | 【予測】: 4 (4.222741) | OOV: 0/10 | 【本文】: Pay outs are great. Something great to pass the time.
【正解】: 5 | 【予測】: 4 (3.9454691) | OOV: 0/11 | 【本文】: Great game. Not too hard that it is frustrating. Very enjoyable.
【正解】: 1 | 【予測】: 4 (4.0419064) | OOV: 0/13 | 【本文】: Boring to me. Not as interesting as other games of the same sort.
【正解】: 1 | 【予測】: 4 (4.2848015) | OOV: 0/5 | 【本文】: Did not work for me.
【正解】: 1 | 【予測】: 4 (3.974606) | OOV: 0/13 | 【本文】: Did not interest me in any way. Deleted it after a few minutes.
【正解】: 3 | 【予測】: 4 (3.5032465) | OOV: 0/15 | 【本文】: Did not appeal to me. Puzzles were annoying and was too many. Story was dull.
【正解】: 5 | 【予測】: 4 (4.087658) | OOV: 0/20 | 【本文】: Love this app. Now I can print from my kindle very easily. Very reasonably price for what can be done.
【正解】: 4 | 【予測】: 4 (4.2468224) | OOV: 0/17 | 【本文】: I like this game but needing to pay to get to the next level, not so much.
【正解】: 5 | 【予測】: 4 (3.6996024) | OOV: 0/27 | 【本文】: This is a really good app. It is straight up all the things you will want to know about. It is easy to read and perfectly organized.
【正解】: 5 | 【予測】: 4 (3.7655733) | OOV: 0/6 | 【本文】: Great game learn interesting movie facts
【正解】: 4 | 【予測】: 4 (3.602123) | OOV: 0/7 | 【本文】: Would like more time on free trial
【正解】: 5 | 【予測】: 4 (3.8297644) | OOV: 0/7 | 【本文】: Fun and different game. Exciting and challenging
【正解】: 5 | 【予測】: 4 (3.773098) | OOV: 0/19 | 【本文】: Really enjoy this format. So many games share the same format. It nice to play one with multiple views.
【正解】: 3 | 【予測】: 4 (4.186536) | OOV: 0/6 | 【本文】: Nothing exciting or challenging at all
【正解】: 5 | 【予測】: 4 (4.3307657) | OOV: 0/4 | 【本文】: I love this game
【正解】: 5 | 【予測】: 4 (3.7288363) | OOV: 0/27 | 【本文】: Both of my grandchildren love this application! Amazing to see how smart they are and wish you could update this program because I would buy the upgrade.
【正解】: 5 | 【予測】: 4 (4.0234547) | OOV: 0/4 | 【本文】: This game is awesome
【正解】: 1 | 【予測】: 4 (4.1465526) | OOV: 0/9 | 【本文】: I would give it 0 stars if I could!!!!!
【正解】: 1 | 【予測】: 4 (3.5606136) | OOV: 0/5 | 【本文】: Not worth the price refund
【正解】: 4 | 【予測】: 4 (4.0541015) | OOV: 0/20 | 【本文】: It takes a bit to explain the goals to kids, but it has potential for out of the box thinking,.
【正解】: 5 | 【予測】: 4 (4.0743937) | OOV: 0/5 | 【本文】: Great program and its free\
【正解】: 1 | 【予測】: 4 (4.215014) | OOV: 0/19 | 【本文】: You guys should not be giving this away, but paying people to load it on their devices. No good.
【正解】: 5 | 【予測】: 4 (4.1782055) | OOV: 0/6 | 【本文】: Not sure how I got this
【正解】: 4 | 【予測】: 4 (4.222741) | OOV: 0/6 | 【本文】: Good game to pass the time
【正解】: 5 | 【予測】: 4 (4.0769324) | OOV: 0/16 | 【本文】: Simply stated, great value, easy to navigate and use and fast delivery. Nothing could be easier.
【正解】: 1 | 【予測】: 4 (4.007962) | OOV: 0/10 | 【本文】: Only add one hour price 6 to much per month
【正解】: 5 | 【予測】: 4 (3.8597493) | OOV: 0/15 | 【本文】: Great app on the fire tablet. Runs smoothly and everything is way better than expected.
【正解】: 5 | 【予測】: 4 (3.8145223) | OOV: 0/15 | 【本文】: Great app for watching news programs and other programming for free from many US cities...
【正解】: 4 | 【予測】: 4 (3.7486904) | OOV: 0/7 | 【本文】: Love this game but too many ads.
【正解】: 5 | 【予測】: 4 (4.1581087) | OOV: 0/4 | 【本文】: My daughter loves this!
【正解】: 1 | 【予測】: 4 (4.2848015) | OOV: 0/5 | 【本文】: Did not work for me
【正解】: 3 | 【予測】: 4 (3.9589658) | OOV: 0/18 | 【本文】: It should be or kids. The shark can eat people in this game. Not recommended for younger children.
【正解】: 5 | 【予測】: 4 (3.8940394) | OOV: 0/8 | 【本文】: I love this game. Very fun and entertaining.
【正解】: 5 | 【予測】: 4 (4.073878) | OOV: 0/44 | 【本文】: I love this game!! It is SO fun!! In this game you have to match a bunch of cards and there are a bunch of different puzzles of different pictures that you can match! I would recommend you downloading this, now!! Plus its free.
【正解】: 5 | 【予測】: 4 (4.261665) | OOV: 0/4 | 【本文】: Fantastic, I love it.
【正解】: 1 | 【予測】: 4 (4.2621126) | OOV: 0/8 | 【本文】: How can you download it to play it?
【正解】: 5 | 【予測】: 4 (3.8299816) | OOV: 0/8 | 【本文】: Stuff not available anywhere else. Can not miss
【正解】: 5 | 【予測】: 4 (4.3304667) | OOV: 0/24 | 【本文】: Fun to play on the go. I have played other dash games but I like how there is more to do in this game.
【正解】: 5 | 【予測】: 4 (3.8176646) | OOV: 0/11 | 【本文】: Only channel to watch for up to date news and weather
【正解】: 1 | 【予測】: 4 (3.8995616) | OOV: 0/6 | 【本文】: did not work with windows 10.
【正解】: 4 | 【予測】: 4 (3.9360466) | OOV: 0/17 | 【本文】: It seemed to be just what I was looking for, but my cat was only slightly interested.
【正解】: 3 | 【予測】: 4 (4.111498) | OOV: 0/6 | 【本文】: Do not use it that often.
【正解】: 5 | 【予測】: 4 (4.284983) | OOV: 0/4 | 【本文】: Works good for me
【正解】: 5 | 【予測】: 4 (4.111572) | OOV: 0/6 | 【本文】: I love this app, great idea.
【正解】: 5 | 【予測】: 4 (4.0166235) | OOV: 0/15 | 【本文】: My grandchildren love this program and learn a lot from math to history! Excellent app!!
【正解】: 5 | 【予測】: 4 (3.9578795) | OOV: 0/5 | 【本文】: Have one for every tv
【正解】: 5 | 【予測】: 4 (4.3307657) | OOV: 0/4 | 【本文】: I love this game!
【正解】: 5 | 【予測】: 4 (4.2470207) | OOV: 0/11 | 【本文】: It is so awesome and cool!!! Wow love it so much
【正解】: 5 | 【予測】: 4 (4.0231028) | OOV: 0/4 | 【本文】: I like the app
【正解】: 2 | 【予測】: 4 (4.246029) | OOV: 0/36 | 【本文】: this puzzle game has ONE puzzle per day, the rest cost money, I put the first one together, but a single piece did not connect correctly, and it will not move so I can fix it
【正解】: 1 | 【予測】: 4 (3.833779) | OOV: 0/8 | 【本文】: Really hard to use on the Fire stick.
【正解】: 5 | 【予測】: 4 (4.1472225) | OOV: 0/11 | 【本文】: Only this I wish was I could adjust program guide better
【正解】: 5 | 【予測】: 4 (4.0315332) | OOV: 0/9 | 【本文】: the kids love using it and learn very fast.
【正解】: 5 | 【予測】: 4 (3.9755015) | OOV: 0/21 | 【本文】: great app. love the cases. wish you could play more during the day. I like this game. its a good break
【正解】: 5 | 【予測】: 4 (3.9032123) | OOV: 0/23 | 【本文】: For all puzzle lovers I recommend this game. The game is easy to use and challenging. It easily helps pass the time by.
【正解】: 5 | 【予測】: 4 (4.0619693) | OOV: 0/15 | 【本文】: But for sons laptop for college. He loves it and say perfect for his needs.
【正解】: 5 | 【予測】: 4 (3.7691891) | OOV: 0/4 | 【本文】: Boys will be boys
【正解】: 5 | 【予測】: 4 (3.8214188) | OOV: 0/6 | 【本文】: She is a big cat fan
【正解】: 5 | 【予測】: 3 (3.4271119) | OOV: 0/7 | 【本文】: Keeps her wanting to be a vet
【正解】: 1 | 【予測】: 4 (4.195775) | OOV: 0/37 | 【本文】: After you play for a while you stop winning anything. I went through over four and a half million coins at minimum bet while only getting one small bonus. There are much more honest games out there.
【正解】: 4 | 【予測】: 4 (4.33436) | OOV: 0/30 | 【本文】: This is a great game, but I would rather not have the special abilities you can purchase. I would rather play the game without them. Otherwise a really fun game.
