【正解】: 1 | 【予測】: 4 (4.0605974) | OOV: 0/12 | 【本文】: It does not work. I have tried it a number of times.
【正解】: 5 | 【予測】: 4 (3.930103) | OOV: 0/7 | 【本文】: Great game. Good addition to the family.
【正解】: 5 | 【予測】: 4 (3.8291361) | OOV: 0/6 | 【本文】: Love it brings back fond memories
【正解】: 5 | 【予測】: 4 (4.017457) | OOV: 0/13 | 【本文】: Since I love to read, this is so great and easy to use!
【正解】: 5 | 【予測】: 4 (4.1655855) | OOV: 0/21 | 【本文】: Very enjoyable! This game makes you think. I like how it uses everyday life surroundings into an interesting game to play.
【正解】: 3 | 【予測】: 4 (4.172534) | OOV: 0/31 | 【本文】: i enjoyed placing it. but just recently it has started putting an ad before you play and you cant exit out. it is really annoying. I wish they would fix it
【正解】: 5 | 【予測】: 4 (3.8812988) | OOV: 0/7 | 【本文】: I am in love with discovery plus!!!
【正解】: 5 | 【予測】: 4 (3.7114937) | OOV: 0/7 | 【本文】: Great way to keep up with scheduling
【正解】: 5 | 【予測】: 4 (4.017439) | OOV: 0/6 | 【本文】: Awesome product durable easy to use
【正解】: 5 | 【予測】: 4 (3.8396785) | OOV: 0/4 | 【本文】: Watched The Walking Dead
【正解】: 5 | 【予測】: 4 (3.6512458) | OOV: 0/13 | 【本文】: I love the app, I can read whats going on from my kindle.
【正解】: 1 | 【予測】: 4 (3.9774318) | OOV: 0/21 | 【本文】: This programming needs to be added to the Amazon Fire Stick. This is a location item needs to be looked at.
【正解】: 5 | 【予測】: 4 (4.0364604) | OOV: 0/11 | 【本文】: I am very happy to have my local news channel on.
【正解】: 1 | 【予測】: 4 (4.1779957) | OOV: 0/17 | 【本文】: I did not know that I was being charged to play this game. How much is it?
【正解】: 5 | 【予測】: 4 (3.9597435) | OOV: 0/8 | 【本文】: A nice easy going game to keep busy.
【正解】: 5 | 【予測】: 4 (3.9981391) | OOV: 0/5 | 【本文】: It is what it is
【正解】: 4 | 【予測】: 4 (4.2959623) | OOV: 0/4 | 【本文】: I like this game
【正解】: 4 | 【予測】: 4 (3.6484537) | OOV: 0/11 | 【本文】: a bit slow, but relaxing and interesting with some historical references
【正解】: 3 | 【予測】: 4 (4.0111156) | OOV: 0/4 | 【本文】: okay for an app
【正解】: 1 | 【予測】: 4 (4.046299) | OOV: 0/22 | 【本文】: Do not waste your time or money with this game. It constantly has technical issues and support does not address the issues.
【正解】: 4 | 【予測】: 4 (3.9237406) | OOV: 0/11 | 【本文】: It is good the words are not all items in picture.
【正解】: 4 | 【予測】: 4 (4.0534983) | OOV: 0/6 | 【本文】: Great fun. Had to cheat though.
【正解】: 5 | 【予測】: 4 (3.507288) | OOV: 0/10 | 【本文】: A very challenging game to keep you on your toes!
【正解】: 5 | 【予測】: 4 (4.0167036) | OOV: 0/7 | 【本文】: I have never seen a better app!
【正解】: 1 | 【予測】: 4 (4.0010486) | OOV: 0/4 | 【本文】: Hated it, removed app.
【正解】: 1 | 【予測】: 4 (4.179805) | OOV: 0/9 | 【本文】: Kept kicking me out and could not use it.
【正解】: 5 | 【予測】: 4 (4.1668615) | OOV: 0/7 | 【本文】: Child stays busy playing it. Enjoys it.
【正解】: 5 | 【予測】: 4 (4.1761312) | OOV: 0/13 | 【本文】: Beautiful graphics. I fell into this game and lost all sense of time.
【正解】: 5 | 【予測】: 4 (3.9665914) | OOV: 0/14 | 【本文】: Love the graphics and puzzles. I wish it was a bit longer though. Thanks!
【正解】: 4 | 【予測】: 4 (3.8243413) | OOV: 0/23 | 【本文】: brush up on driving skills. Have you been on the road lately? This game is fun, exciting, challenging and I like it alot
【正解】: 5 | 【予測】: 4 (3.9457934) | OOV: 0/16 | 【本文】: Great shows and a different prospective than run of the mill broadcast channels especially the news.
【正解】: 1 | 【予測】: 4 (4.295532) | OOV: 0/4 | 【本文】: Never bought this game
【正解】: 1 | 【予測】: 4 (4.295532) | OOV: 0/4 | 【本文】: Never bought this game
【正解】: 1 | 【予測】: 4 (4.295532) | OOV: 0/4 | 【本文】: Never bought this game
【正解】: 1 | 【予測】: 4 (4.295532) | OOV: 0/4 | 【本文】: Never bought this game
【正解】: 1 | 【予測】: 4 (4.295532) | OOV: 0/4 | 【本文】: Never bought this game
【正解】: 1 | 【予測】: 4 (4.295532) | OOV: 0/4 | 【本文】: Never bought this game
【正解】: 1 | 【予測】: 4 (4.295532) | OOV: 0/4 | 【本文】: Never bought this game
【正解】: 1 | 【予測】: 4 (4.295532) | OOV: 0/4 | 【本文】: Never bought this game
【正解】: 1 | 【予測】: 4 (4.295532) | OOV: 0/4 | 【本文】: Never bought this game
【正解】: 1 | 【予測】: 4 (4.295551) | OOV: 0/5 | 【本文】: Have not bought this game
【正解】: 3 | 【予測】: 4 (4.2859926) | OOV: 0/13 | 【本文】: Other than freezing occasionally and losing my progress, really fun and challenging game
【正解】: 5 | 【予測】: 4 (3.7784781) | OOV: 0/24 | 【本文】: I am glad that I tried the game it is entertaining and I can see that it will get more challenging as it continues.
【正解】: 1 | 【予測】: 4 (4.168419) | OOV: 0/20 | 【本文】: then the free part ends and to continue you have to buy the remaining packages so no, I removed it.
【正解】: 1 | 【予測】: 4 (3.879847) | OOV: 0/10 | 【本文】: Hard to use and does not do what was expected
【正解】: 5 | 【予測】: 4 (4.0266714) | OOV: 0/12 | 【本文】: I play on my phone and my kindle fire with no problems.
【正解】: 5 | 【予測】: 4 (4.137848) | OOV: 0/12 | 【本文】: Nice to be able to grab a movie where ever I go.
【正解】: 5 | 【予測】: 4 (3.9293108) | OOV: 0/6 | 【本文】: Love playing with friends and family.
【正解】: 1 | 【予測】: 4 (4.2443047) | OOV: 0/15 | 【本文】: If you think the current president is doing a good job, this is for you.
【正解】: 1 | 【予測】: 4 (3.6719418) | OOV: 0/9 | 【本文】: Ad box on the bottom and pay for controls.
【正解】: 5 | 【予測】: 4 (3.881818) | OOV: 0/4 | 【本文】: Just like the casinos
【正解】: 3 | 【予測】: 4 (3.927004) | OOV: 0/6 | 【本文】: Hard to understand how it works
【正解】: 1 | 【予測】: 4 (4.1762624) | OOV: 0/13 | 【本文】: I have never purchased this product, therefore I am unable to rate it.
【正解】: 4 | 【予測】: 4 (3.8421018) | OOV: 0/6 | 【本文】: fun for both children and adults
【正解】: 1 | 【予測】: 4 (3.6951191) | OOV: 0/19 | 【本文】: I have fast internet but have yet to be able to watch any movies due to receiving loading errors
【正解】: 1 | 【予測】: 4 (4.178731) | OOV: 0/17 | 【本文】: I paid for the App but kept getting a connection error so I could never open it.
【正解】: 5 | 【予測】: 4 (4.1731906) | OOV: 0/4 | 【本文】: It was pretty good
【正解】: 5 | 【予測】: 4 (4.056183) | OOV: 0/23 | 【本文】: I am having fun playing on my slot team to reach a goal. Game graphics are outstanding! I could play all day long!
【正解】: 5 | 【予測】: 4 (3.9087172) | OOV: 0/51 | 【本文】: I have been very happy with this product and would definitely recommend it to anyone. It has been very good and does exactly what it is supposed to do and it is very convenient to use on my Kindle. The price is great too. Thanks so very much for your product.
【正解】: 5 | 【予測】: 4 (3.86818) | OOV: 0/6 | 【本文】: So far, very good and reliable.
【正解】: 5 | 【予測】: 4 (3.9580605) | OOV: 0/4 | 【本文】: Great game, really entertaining
【正解】: 5 | 【予測】: 4 (3.6591587) | OOV: 0/10 | 【本文】: OMG I just got this game and am already obsessed!!!!!
【正解】: 5 | 【予測】: 4 (4.0426016) | OOV: 0/7 | 【本文】: great tool for checking out library books
【正解】: 5 | 【予測】: 4 (3.8988116) | OOV: 0/16 | 【本文】: Kids love these app. They love it when they receive their tickets for ending a task.
【正解】: 5 | 【予測】: 4 (4.012191) | OOV: 0/8 | 【本文】: Helps me to sleep at night. Awesome app!
【正解】: 5 | 【予測】: 4 (4.0155463) | OOV: 0/7 | 【本文】: My 3 year old loves this app
【正解】: 5 | 【予測】: 4 (4.2959924) | OOV: 0/5 | 【本文】: My kids love this game
【正解】: 3 | 【予測】: 4 (3.7765837) | OOV: 0/4 | 【本文】: somewhat hard to navigate
【正解】: 5 | 【予測】: 4 (3.9092515) | OOV: 0/9 | 【本文】: My 9 year old loves this app! So cute!
【正解】: 4 | 【予測】: 4 (4.105897) | OOV: 0/25 | 【本文】: love that i can play music to wake up to. Seems to crash often when i start it up. hopefully an update will fix that.
【正解】: 1 | 【予測】: 4 (4.179826) | OOV: 0/22 | 【本文】: Kept causing my device to lock up. Had to delete the app. Kids never really had a chance to play with it.
【正解】: 4 | 【予測】: 4 (4.04976) | OOV: 0/22 | 【本文】: Awesome free books and audio books, just put in your library card. My child and I both use it. Tons of books!
【正解】: 5 | 【予測】: 4 (4.1772346) | OOV: 0/26 | 【本文】: I like that i say who my kid can be friends with and it sends me a report of what he and his friends talking time.
【正解】: 1 | 【予測】: 4 (3.937366) | OOV: 0/29 | 【本文】: Unlike other games that at least give you a fighting chance without spending real money, this game sets out to rob you blind if you want to get anywhere
【正解】: 5 | 【予測】: 4 (3.9289947) | OOV: 0/9 | 【本文】: Great app for my daughter to communicate with family
【正解】: 1 | 【予測】: 4 (4.083855) | OOV: 0/36 | 【本文】: Upon downloading this app, a notice came on the TV screen that I was to go through my cable provider in order to use this. I do not have a cable TV provider, just the internet.
【正解】: 5 | 【予測】: 4 (4.093377) | OOV: 0/9 | 【本文】: It is good to select the music I like
【正解】: 5 | 【予測】: 4 (3.9461129) | OOV: 0/9 | 【本文】: Once you figure it out its a great program.
【正解】: 4 | 【予測】: 3 (3.455961) | OOV: 0/29 | 【本文】: This is a fun match three game. I wish it was easier to earn rewards instead of buying. But in all a challenging game I will continue to p!at.
【正解】: 5 | 【予測】: 4 (3.5036478) | OOV: 0/8 | 【本文】: I love the choices of backgrounds and tiles.
【正解】: 4 | 【予測】: 4 (4.2913103) | OOV: 0/15 | 【本文】: If would be better if the slots were paying out better. Still a decent game.
【正解】: 5 | 【予測】: 4 (3.983448) | OOV: 0/8 | 【本文】: Great to play, easier than most to win.
【正解】: 4 | 【予測】: 4 (4.0930147) | OOV: 0/12 | 【本文】: Love the games. Just would like the winning to happen more often.
【正解】: 5 | 【予測】: 4 (3.8924053) | OOV: 0/29 | 【本文】: I love this game and spend way too much time playing it. A great way to pass the time. Be sure that you need patience in the higher levels!
【正解】: 1 | 【予測】: 4 (3.9879324) | OOV: 0/8 | 【本文】: Super slow. Will use in Apple devices instead.....
【正解】: 5 | 【予測】: 4 (4.016041) | OOV: 0/5 | 【本文】: Love this game, great app
【正解】: 5 | 【予測】: 4 (4.006131) | OOV: 0/7 | 【本文】: Works just like PC and Android app/
【正解】: 5 | 【予測】: 4 (3.9516292) | OOV: 0/17 | 【本文】: I love this game! It is user friendly and passes the time when you are stuck waiting!
【正解】: 4 | 【予測】: 4 (4.1781) | OOV: 0/9 | 【本文】: It is a fun way to pass the time.
【正解】: 5 | 【予測】: 4 (4.0471687) | OOV: 0/12 | 【本文】: i LOVE TO PLAY MY GAMES OUTDOORS I CAN SIT FOR HOURS
【正解】: 5 | 【予測】: 4 (4.297619) | OOV: 0/11 | 【本文】: So far no issues just on level 4! Really good game.
【正解】: 5 | 【予測】: 4 (4.023527) | OOV: 0/5 | 【本文】: This app is so awesome!!!
【正解】: 4 | 【予測】: 4 (3.808716) | OOV: 0/6 | 【本文】: It experiences failure every day lately
【正解】: 4 | 【予測】: 4 (3.588434) | OOV: 0/9 | 【本文】: Video is slow to load, if it ever finishes.
【正解】: 2 | 【予測】: 4 (4.1825905) | OOV: 0/27 | 【本文】: If you want to download your favorite music, listen to your music you paid for when you want too, without continuous financial obligation, this is not it...
【正解】: 4 | 【予測】: 4 (3.859162) | OOV: 0/8 | 【本文】: Great app, but the adds can get annoying
【正解】: 1 | 【予測】: 4 (4.1228337) | OOV: 0/6 | 【本文】: could not get it to start
【正解】: 4 | 【予測】: 4 (4.138586) | OOV: 0/5 | 【本文】: great app for working out
【正解】: 5 | 【予測】: 4 (3.6651926) | OOV: 0/6 | 【本文】: Must have app on your tablet
【正解】: 5 | 【予測】: 4 (4.2368264) | OOV: 0/5 | 【本文】: Played many hours! Great fun
【正解】: 5 | 【予測】: 4 (4.1144133) | OOV: 0/4 | 【本文】: Nice app to have
【正解】: 5 | 【予測】: 4 (4.1144133) | OOV: 0/4 | 【本文】: Nice app to have
【正解】: 5 | 【予測】: 4 (3.8422427) | OOV: 0/6 | 【本文】: Great app for Amazon Fire stick
【正解】: 5 | 【予測】: 4 (3.9010985) | OOV: 0/10 | 【本文】: This app is AWESOME!!! It has all my favorite songs
【正解】: 5 | 【予測】: 4 (4.2956944) | OOV: 0/5 | 【本文】: It is a great game.
【正解】: 1 | 【予測】: 4 (3.927008) | OOV: 0/7 | 【本文】: Hard to figure out how it works
【正解】: 1 | 【予測】: 4 (4.066966) | OOV: 0/17 | 【本文】: It is just a music pad and you candidate switch the type or the type of music...
【正解】: 5 | 【予測】: 4 (3.8420727) | OOV: 0/7 | 【本文】: You can never go wrong with Netflix!!!!
【正解】: 3 | 【予測】: 4 (3.8640323) | OOV: 0/21 | 【本文】: Once I am able to work it and figure out its functions, I will be able to give a true review!
【正解】: 1 | 【予測】: 4 (4.2215786) | OOV: 0/9 | 【本文】: Podcasts crash the app every time I play them
【正解】: 1 | 【予測】: 4 (3.8503535) | OOV: 0/15 | 【本文】: The app loads but the lock feature is cancelled out by pressing the back button.
